id;vehicle_id;type;name;description;due_date;interval_months;interval_km;remind_days_before;remind_km_before;last_completed_date;last_completed_mileage;status;is_periodic_check;check_interval_days;last_check_date;external_link;notes;created_at;updated_at
faa8ac5d-6e9d-4457-81e9-23a1502b0c3e;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;regulatory;Multas;Verificar multas pendentes;;;;0;500;;;ok;true;45;2026-02-08;https://www.detran.sp.gov.br;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:58.640478+00
6dab34b8-322c-429e-982a-8cf348527fff;657c6720-8625-4913-b004-124c649e10b4;regulatory;CNH;Renovação da carteira de motorista;2031-12-19;;;60;500;;;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-01-27 01:51:11.229613+00
aa6e23e6-0ae1-40e8-b6b4-f22312881ad2;657c6720-8625-4913-b004-124c649e10b4;regulatory;Seguro;Seguro do veículo;2027-02-20;;;30;500;2026-02-20;;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-02-27 01:33:12.431754+00
b5872ed7-4203-45e3-a987-df058107e1d5;657c6720-8625-4913-b004-124c649e10b4;regulatory;Licenciamento;Renovação anual do CRLV;2026-06-30;;;20;500;;;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-01-27 01:53:38.497996+00
138f961d-b4a5-4474-b8e2-8ad939f55a50;657c6720-8625-4913-b004-124c649e10b4;regulatory;Multas;Verificar multas pendentes;;;;0;500;;;ok;true;60;2026-01-27;https://www.detran.sp.gov.br;;2026-01-27 01:45:22.949753+00;2026-01-27 03:59:05.313792+00
1ebebd64-3ee8-43f2-9703-4cb1d03652b4;657c6720-8625-4913-b004-124c649e10b4;maintenance;Bateria;Verificar condição da bateria;;36;;60;500;2025-08-01;95000;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-01-27 04:02:45.001943+00
d71f5a2b-41da-4e09-bf25-b114e4cccf47;657c6720-8625-4913-b004-124c649e10b4;maintenance;Pressão dos pneus;Verificar calibragem dos pneus;;1;;3;500;2026-03-22;103279;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-03-22 22:10:40.928518+00
dc1f603b-0d95-4ddc-9d1c-7864e182184e;657c6720-8625-4913-b004-124c649e10b4;maintenance;Óleo do motor;Troca de óleo do motor;;;1000;30;30;2026-04-04;103279;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-04-04 19:09:48.878804+00
71b03e42-9422-47fb-94ed-079dd2497fd8;657c6720-8625-4913-b004-124c649e10b4;maintenance;Água de resfriamento;Verificar nível do líquido de arrefecimento;;1;;7;500;2026-04-04;103279;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-04-04 19:09:54.518896+00
86bf99d7-cfec-49e3-9c97-20916582ea45;657c6720-8625-4913-b004-124c649e10b4;maintenance;Pastilhas de freio;Troca das pastilhas de freio;;;30000;30;30;2026-01-27;101000;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-01-27 04:06:35.378192+00
1cea74c4-b808-4b0d-8974-820b5facfd66;657c6720-8625-4913-b004-124c649e10b4;regulatory;IPVA;Imposto anual do veículo;2027-01-15;;;30;500;2026-01-28;;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-01-28 11:18:35.516122+00
bc1e023b-0029-4952-a051-f6701670b3cc;657c6720-8625-4913-b004-124c649e10b4;maintenance;Troca de pneus;Substituição dos pneus;;36;;60;3000;2024-01-20;;ok;false;;;;;2026-01-29 10:50:47.511903+00;2026-01-29 10:58:05.7381+00
f3f2195d-7421-491c-951e-13a810f8e62b;657c6720-8625-4913-b004-124c649e10b4;maintenance;Óleo da direção;Verificar fluido da direção hidráulica;;12;;30;500;2026-02-06;101245;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-02-06 11:44:16.094082+00
9039ee4b-16c1-4d9d-9d79-db91d5c0d560;657c6720-8625-4913-b004-124c649e10b4;maintenance;Fluido de freio;Troca do fluido de freio;;24;;30;500;2026-02-06;101245;ok;false;;;;;2026-01-27 01:45:22.949753+00;2026-02-06 11:44:23.778311+00
3facb65d-feee-46fb-b671-504c916150c2;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;regulatory;IPVA;Imposto anual do veículo;;;;30;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
cf3495a9-9598-4bf3-99cc-d7575ddad656;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;regulatory;Licenciamento;Renovação anual do CRLV;;;;30;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
cfb1a446-a6dd-4524-af83-721cd9638f89;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;regulatory;Seguro;Seguro do veículo;;;;30;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
4927e3d9-2e3d-4742-88de-6c917571a5a1;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;regulatory;CNH;Renovação da carteira de motorista;;;;60;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
15ba2d6d-2b6b-47e1-b032-d37a2a8befed;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Óleo do motor;Troca de óleo do motor;;;5000;30;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
ca36f85f-c6c1-4366-bf8f-13614db4e46d;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Água de resfriamento;Verificar nível do líquido de arrefecimento;;6;;7;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
96ce2274-6a61-4a98-83d5-48c9fa9a0b47;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Óleo da direção;Verificar fluido da direção hidráulica;;12;;30;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
5dd3df1e-154e-43bd-a5e4-bf0e15713101;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Fluido de freio;Troca do fluido de freio;;24;;30;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
4683632a-9e27-4f08-b580-c1ebddb0b99c;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Bateria;Verificar condição da bateria;;36;;60;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
03979b6f-eb16-4afd-b531-214e247630d0;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Pressão dos pneus;Verificar calibragem dos pneus;;1;;3;500;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
ea8efee8-ca83-47d0-8dbb-3b0f45a6b3de;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Pastilhas de freio;Troca das pastilhas de freio;;;30000;30;2000;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
06ce7d6d-856b-4c68-b98f-657edd082fa4;5c06bd69-5f4c-48a9-a5b2-5d75872cc2ec;maintenance;Troca de pneus;Substituição dos pneus;;48;40000;60;3000;;;ok;false;;;;;2026-02-08 22:07:10.412451+00;2026-02-08 22:07:10.412451+00
bf9e338f-1f3b-4e89-b83b-438d1807f588;3f59469d-bff2-4efc-87f6-b548be44ca0d;regulatory;IPVA;Imposto anual do veículo;;;;30;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
dabaf731-c8cf-403e-ab11-c2aad84c6be1;3f59469d-bff2-4efc-87f6-b548be44ca0d;regulatory;Licenciamento;Renovação anual do CRLV;;;;30;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
cfacb837-ada6-448b-a30c-58078adfc5a1;3f59469d-bff2-4efc-87f6-b548be44ca0d;regulatory;Seguro;Seguro do veículo;;;;30;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
358f11f8-9615-4502-a3f1-a594747064e2;3f59469d-bff2-4efc-87f6-b548be44ca0d;regulatory;CNH;Renovação da carteira de motorista;;;;60;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
bab16012-c4b0-4f75-b95c-5e9d328f2acf;3f59469d-bff2-4efc-87f6-b548be44ca0d;regulatory;Multas;Verificar multas pendentes;;;;0;500;;;ok;true;45;;https://www.detran.sp.gov.br;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
75a02032-b2d8-4f8a-a218-f045803e67d4;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Óleo do motor;Troca de óleo do motor;;;5000;30;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
70046626-94a6-4cea-897a-2310e4ca2a02;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Água de resfriamento;Verificar nível do líquido de arrefecimento;;6;;7;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
d035f563-d0e7-4c0d-8dc1-bd3949d26a72;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Óleo da direção;Verificar fluido da direção hidráulica;;12;;30;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
7b689846-9f46-4aec-aae2-adc7542d4fba;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Fluido de freio;Troca do fluido de freio;;24;;30;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
d513b839-3f39-472a-87bf-3a48a96c1438;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Bateria;Verificar condição da bateria;;36;;60;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
90e152c3-4ff7-41da-a767-274f86a94a54;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Pressão dos pneus;Verificar calibragem dos pneus;;1;;3;500;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
59aede59-22a3-4301-aebc-ed7aef1fa8d5;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Pastilhas de freio;Troca das pastilhas de freio;;;30000;30;2000;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
76533b62-8310-4394-a832-b26fdc3261b1;3f59469d-bff2-4efc-87f6-b548be44ca0d;maintenance;Troca de pneus;Substituição dos pneus;;48;40000;60;3000;;;ok;false;;;;;2026-02-19 14:51:44.626208+00;2026-02-19 14:51:44.626208+00
2943772a-4687-4e66-bde4-c4a657b3a70b;637063a9-9fcf-4f2d-82da-e30f867fe8bc;regulatory;IPVA;Imposto anual do veículo;;;;30;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
89f1213d-27c2-471b-afc5-53f1c580688c;637063a9-9fcf-4f2d-82da-e30f867fe8bc;regulatory;Licenciamento;Renovação anual do CRLV;;;;30;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
c5b0c30c-0717-4d11-a79f-0f07863acbc0;637063a9-9fcf-4f2d-82da-e30f867fe8bc;regulatory;Seguro;Seguro do veículo;;;;30;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
2b82c8aa-287c-4471-b255-2a72bd8da706;637063a9-9fcf-4f2d-82da-e30f867fe8bc;regulatory;CNH;Renovação da carteira de motorista;;;;60;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
9cc8fcec-12d3-4a8f-ac78-d46074180f4b;637063a9-9fcf-4f2d-82da-e30f867fe8bc;regulatory;Multas;Verificar multas pendentes;;;;0;500;;;ok;true;45;;https://www.detran.sp.gov.br;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
63e5be39-2566-4698-a603-38debe9433ad;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Óleo do motor;Troca de óleo do motor;;;5000;30;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
9d0884ce-3445-4ddf-9dab-f54d473e076f;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Água de resfriamento;Verificar nível do líquido de arrefecimento;;6;;7;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
ef5966ae-51f8-4556-b410-7594cef2f51c;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Óleo da direção;Verificar fluido da direção hidráulica;;12;;30;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
7dc38c82-def9-4729-8042-3ad974d4001a;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Fluido de freio;Troca do fluido de freio;;24;;30;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
3c890584-c0c1-43ca-bf71-75b16ec14f41;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Bateria;Verificar condição da bateria;;36;;60;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
b6656dbf-16a4-424d-9311-ea5f556a7856;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Pressão dos pneus;Verificar calibragem dos pneus;;1;;3;500;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
e08eab95-b4f5-4e7f-823a-278e88d30f8c;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Pastilhas de freio;Troca das pastilhas de freio;;;30000;30;2000;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
39018136-ce19-4d2f-b956-69feb9bb185e;637063a9-9fcf-4f2d-82da-e30f867fe8bc;maintenance;Troca de pneus;Substituição dos pneus;;48;40000;60;3000;;;ok;false;;;;;2026-03-07 01:05:29.136348+00;2026-03-07 01:05:29.136348+00
da6ff984-512f-4b1d-8f3a-23d9a3ad9e69;d7296dd2-d42e-4f3d-a355-38922217487a;regulatory;IPVA;Imposto anual do veículo;;;;30;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
defeebb7-cb69-4c22-86ed-6da9b8d08b8d;d7296dd2-d42e-4f3d-a355-38922217487a;regulatory;Licenciamento;Renovação anual do CRLV;;;;30;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
c44d9d3d-a34a-4d76-b534-ee0aee5721b7;d7296dd2-d42e-4f3d-a355-38922217487a;regulatory;Seguro;Seguro do veículo;;;;30;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
61ee3994-b943-47af-b8b4-736ffb8bc53d;d7296dd2-d42e-4f3d-a355-38922217487a;regulatory;CNH;Renovação da carteira de motorista;;;;60;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
795ff90a-0826-4a24-9c44-3aacf3ad1bdd;d7296dd2-d42e-4f3d-a355-38922217487a;regulatory;Multas;Verificar multas pendentes;;;;0;500;;;ok;true;45;;https://www.detran.sp.gov.br;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
8d03dab3-e495-4d44-b4b9-f3d7ca6313b3;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Óleo do motor;Troca de óleo do motor;;;5000;30;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
2eb02be8-7192-4443-a440-d0970312c168;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Água de resfriamento;Verificar nível do líquido de arrefecimento;;6;;7;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
cfea1112-cce7-4e88-a1e2-93186b1604c6;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Óleo da direção;Verificar fluido da direção hidráulica;;12;;30;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
43357331-9830-4030-8f98-550ed59d1a59;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Fluido de freio;Troca do fluido de freio;;24;;30;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
b3579b05-2c17-4cd1-ab03-e3bb074cc089;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Bateria;Verificar condição da bateria;;36;;60;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
adedcec9-403b-481a-8603-b0ba012ffc3d;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Pressão dos pneus;Verificar calibragem dos pneus;;1;;3;500;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
54c5d38f-4e03-4df7-898f-2770d76763de;d7296dd2-d42e-4f3d-a355-38922217487a;maintenance;Pastilhas de freio;Troca das pastilhas de freio;;;30000;30;2000;;;ok;false;;;;;2026-03-14 02:43:28.155371+00;2026-03-14 02:43:28.155371+00
